9.949833497651188186e-01,1.025939041664161722e-03,9.100854979631057065e-03,2.984238697219809833e-03,1.476152560927286306e-01,9.661158822406820113e-01,2.833410745936087993e-02,1.748315065079135075e-02,5.301466895312800798e-03,2.780185097305998831e-01,4.374970903890029392e-03,2.912643036996060975e-01,9.011968093858595541e-01,1.138366436874228838e-01,8.871399411746150321e-02,3.197057061887196849e-01,1.998326752989365573e-02,6.508723535373733826e-01,1.506576623401693904e-03,2.811950908720653453e-02,4.638379408728678932e-01,6.098960294007085281e-01,2.194396548806633318e-02,6.169635933267506589e-01,7.261693986344021079e-01,1.437763401282776687e-02,1.177011388848605428e-01,7.777361151814844442e-01,4.675462887977973603e-01,5.997922940233280098e-02,4.610966318032723834e-06,2.801747939805754317e-03,7.643876992545007854e-01,9.359067951126178730e-01,7.336497918851576650e-01,4.554477552316360534e-02,3.908367721964239871e-02,8.349883414416231497e-02,1.177809684448802852e-01,2.753846461401344980e-04,8.911710734980582416e-01,6.089417069278466599e-01,1.166020567039294242e-03,1.886498197103146993e-02,9.159193356587438384e-01,3.311606011811878414e-01,8.037346178016088749e-05,1.223939220814256219e-02
8.662854426999014867e-01,1.264896653042652808e-01,1.338595973513359702e-03,7.008068893284303824e-01,1.491624577789479600e-01,3.411847128981246313e-01,3.772440084968141372e-02,7.932603490750107095e-04,9.121573145834893648e-01,1.410531957462822592e-03,5.869239958869694185e-01,5.928481861859036250e-02,8.828840508709259183e-01,8.319120891445901389e-01,1.787612343304628704e-02,3.041586475524263866e-01,6.184038829410082316e-02,6.850424733031310609e-01,5.617896937917780942e-02,5.457759478338757297e-01,5.038125300977556176e-01,6.391495913421739727e-01,2.280017266132072784e-02,6.074275091878875710e-01,7.438217486531701894e-01,5.722338237119053983e-03,2.372542439726009755e-01,7.129636722458971843e-01,8.653937969831826393e-01,5.783795445374961819e-02,4.067281955758356095e-06,1.920353449299583293e-02,7.569005612692125684e-01,9.314699621133823992e-01,8.769196027729064813e-02,2.307597133698485736e-02,2.911242109759998309e-02,8.745624290248091848e-01,7.664996876790004521e-01,4.210341106666046218e-01,8.985704611373452888e-01,3.081379796166888729e-01,6.452963986254112161e-02,1.006286711898962097e-05,8.856065724443819009e-01,3.691489218408885442e-01,3.990873055486190979e-03,1.439408318216672811e-02
8.467136955204211946e-01,2.988470544096635817e-03,1.640795360925938196e-02,3.550843625993337777e-02,6.116905035945519042e-01,5.361450843088061413e-02,2.764399087049539405e-01,3.117185902669412922e-02,7.490466431821960480e-01,1.231671662133729944e-03,5.381628089412612143e-04,4.995799768886198186e-03,7.890456644223370342e-02,2.954690547043341622e-02,2.942250872709954636e-03,3.106710713597006790e-01,2.460740712573697420e-02,9.490431090156736804e-03,3.556607058996304194e-03,5.444426768347563339e-01,2.183717355199246979e-01,2.727120516908900297e-02,2.654908944618989460e-03,4.501882846329063881e-01,8.175868668555257290e-01,4.245895269348570755e-03,1.924246354574166151e-02,6.512719409970014750e-01,4.349553077228365261e-01,8.955699575670817980e-01,7.559653816488075447e-05,3.973520169670143876e-01,7.707193962653356989e-01,9.134258558802005323e-01,6.466697684917872835e-03,4.080853166105602101e-03,1.035279076115784430e-01,6.324986668940213441e-04,7.729326372014351243e-01,4.071987544265897596e-01,9.288051018860625785e-01,9.719083382975224339e-05,4.880162194856320357e-02,1.222874223793769463e-02,8.852043159749821699e-01,8.592671892180409055e-03,4.475309761918859833e-03,1.448207802011168555e-02
0.000000000000000000e+00,8.191028533789277907e-04,3.197703185384038506e-03,1.607660498405903693e-03,0.000000000000000000e+00,5.349085644720036337e-02,3.012782999302180201e-02,2.358984148803319227e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.992349285589514782e-03,0.000000000000000000e+00,3.059255604642145687e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.823087314652824031e-01,0.000000000000000000e+00,8.029421800664311034e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.831337616088477219e-05,2.929386719351025764e-06,2.870241795978898183e-04,0.000000000000000000e+00,2.053852520673971060e-02,2.833835735384127334e-06,0.000000000000000000e+00,2.699866723062153973e-02,7.792236894501769484e-02,6.811380527160153329e-05,4.823009141719224744e-05,7.220759645265410753e-04,0.000000000000000000e+00,2.031474355662330497e-05,1.500099014948650246e-05,2.002230438852548033e-01,4.472515084505274672e-06,1.879871284238527132e-02,2.400792963021868909e-04,0.000000000000000000e+00,1.266440968451169706e-05,1.678117274433050523e-08,4.088373378458202783e-06,6.313230841171052488e-03,3.163317287062233918e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.335779346273990420e-01,1.267474195745278420e-01,9.094938064810931255e-03,7.005882047599181206e-01,1.459846786220760917e-01,9.649001738709013232e-01,3.706595335077100817e-02,6.731690600059889174e-03,8.137533509930725550e-01,3.275216561896482359e-01,5.778472091477455663e-01,7.953405147378399542e-01,6.943552943899665708e-01,8.202525348334284150e-01,5.702032036165907147e-01,8.844810812022235735e-03,7.423821143925577459e-01,6.850501157134840646e-01,6.357860481784348428e-03,5.418575098767327569e-01,4.617636728193375006e-01,1.349594394970887734e-02,2.461428855826841566e-03,4.460561559798262299e-02,7.448329989658868389e-01,5.039333291354223254e-01,8.295776050000411295e-04,7.920257929475518210e-01,7.535053947697385457e-01,9.655462687765012930e-01,2.149398175848651893e-04,6.381034537098324577e-01,7.387822763492951639e-01,8.953160130435773301e-01,6.579078236806614743e-01,9.042265393111541538e-01,3.024189191041576352e-02,8.040717299302186927e-01,2.390877256252954552e-02,4.214487148397574878e-01,9.896928771805422187e-01,8.978613497208959293e-02,6.401052490044427390e-02,6.307619387442078840e-04,9.193958893408793465e-01,3.681482673023808161e-01,1.685477230121974410e-02,8.516049888957577529e-02
9.587386423526689239e-03,1.188340698827570485e-01,0.000000000000000000e+00,1.503363623749909284e-02,1.324635325615369785e-02,1.421219038522370665e-03,0.000000000000000000e+00,3.526777856746024509e-02,0.000000000000000000e+00,3.659314381465688520e-02,3.365661736849263723e-03,1.088081943864445874e-07,0.000000000000000000e+00,3.846379951457573609e-02,3.358167767349848169e-03,1.524381231076173820e-04,7.726862536303613638e-04,1.293559022324627505e-03,5.083465515412890004e-05,4.549948722552679126e-01,1.726316789343561309e-04,0.000000000000000000e+00,1.507509406319751475e-04,4.953877599775526330e-01,0.000000000000000000e+00,2.438398250518220291e-06,7.092326900610741684e-07,1.603920292028751223e-03,3.338169426555183850e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.187368807637242146e-02,1.882889027166372020e-03,0.000000000000000000e+00,4.538091053951278243e-05,1.369053412367661569e-06,2.011516516606581817e-02,3.086634764824078059e-06,4.571143052289321912e-04,0.000000000000000000e+00,2.790310336785439826e-02,3.702385967409741531e-07,0.000000000000000000e+00,1.246694076943380368e-06,0.000000000000000000e+00,1.723752413830243781e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.164586019548421003e-01,1.311207433372502118e-01,7.754182884830245620e-03,7.076793238758396498e-01,1.415123651799162219e-01,9.765722859244851950e-02,2.169165694658048427e-02,3.544129736017172239e-02,7.874509951527949303e-01,1.115998858614825201e-01,5.530717842367616210e-01,7.703851027626682502e-01,6.943929080750216309e-01,8.038096565270325122e-01,2.910401162387721286e-03,2.701528358633988741e-02,1.851439148317068906e-02,6.956115825201124592e-01,1.369109832879036870e-03,6.157797759720513575e-01,1.804672036980350947e-02,1.038365518815093091e-02,4.322736775265868629e-05,4.079583708398261677e-01,3.384066561780918470e-03,4.808886957034320675e-01,8.399190211918258764e-02,3.235865677684416492e-03,2.244580395955414198e-01,3.094964722009788116e-01,2.149398175848651893e-04,1.923532930373003658e-02,7.752996574622010861e-01,1.139704359703426761e-01,6.544482012643597635e-01,9.045860564344589960e-01,3.000012051632972021e-02,8.098765697270255970e-01,7.849057023325806126e-01,4.229350440882410633e-01,9.300012424464945138e-01,6.790974735477464108e-01,6.401052490044427390e-02,2.270586229508495489e-04,8.650921656109379354e-01,1.580058376091189598e-02,1.794838413197892557e-04,6.677161511757251366e-02
7.930315804212890729e-01,7.831141221147702378e-04,2.718562292822680054e-03,9.730254337177186158e-04,6.624965100586291955e-01,5.591385948130357664e-02,9.050394853337400541e-04,1.829338873777557398e-02,6.724192132395952204e-03,2.829727414405548269e-05,3.992349285589514782e-03,0.000000000000000000e+00,4.000391119835144949e-02,4.368609940384477613e-05,1.368577484911395054e-05,8.032062580208471081e-03,3.762130267667537775e-02,1.017542579700102777e-06,3.399267987371358372e-05,3.476556299818417406e-02,0.000000000000000000e+00,6.872624062948085141e-07,2.592910104497824376e-03,3.739189548621246750e-02,1.743825040651462294e-04,1.150588240304971366e-03,1.296982097183961363e-04,1.983477338907086406e-03,6.121155072512285411e-02,5.790489680865646555e-02,2.916080427980878722e-06,7.901937395126214236e-03,8.863583673888806302e-01,1.407937537062858846e-01,4.663877574068917703e-03,7.351942680274699271e-02,3.782067473036901384e-03,7.127850502530840016e-02,1.918068937114442152e-02,2.400792963021868909e-04,0.000000000000000000e+00,2.299149714491842758e-03,5.554268399085625450e-08,4.088373378458202783e-06,1.119519525694947045e-04,1.359685092800379648e-06,1.002307581872289091e-05,4.446572028424808712e-04
8.335779346273990420e-01,1.231855758140931734e-01,9.094938064810931255e-03,1.426366674436158055e-02,1.459846786220760917e-01,9.961471746393910642e-01,3.706595335077100817e-02,4.416443987391827086e-03,8.309767099687542791e-02,2.776429852443520474e-01,5.778472091477455663e-01,7.953405147378399542e-01,6.943552943899665708e-01,8.192473760274812111e-01,5.294872397719846413e-01,8.844810812022235735e-03,7.502532428699951739e-01,6.850501157134840646e-01,6.357860481784348428e-03,5.418575098767327569e-01,4.905183611717102155e-01,7.199190599092994969e-01,2.461428855826841566e-03,4.617454692416328443e-02,7.442364350811784268e-01,5.038989297335310091e-01,8.295776050000411295e-04,7.920257929475518210e-01,7.535053947697385457e-01,9.528789166866284965e-01,2.149398175848651893e-04,6.381034537098324577e-01,7.387822763492951639e-01,8.953160130435773301e-01,6.579078236806614743e-01,8.974161143488121883e-01,3.775228152847209806e-02,8.084413108445798191e-01,1.994314183489390505e-02,4.214487148397574878e-01,9.896928771805422187e-01,8.282002099336424616e-02,6.401052490044427390e-02,6.307619387442078840e-04,9.190568941381425105e-01,3.681482673023808161e-01,1.498397660562082040e-02,8.516049888957577529e-02
8.608463625863007618e-01,7.842306411465277058e-04,4.575078184618264210e-02,3.643961747335411252e-05,1.156710761882101535e-02,8.433536155242962740e-04,8.472383922536178740e-04,1.944362927279766340e-02,1.502537298296744914e-04,3.488614382626429797e-06,4.161973292510646148e-03,0.000000000000000000e+00,6.845335282983489034e-01,1.318571928255643890e-05,6.037890773548706611e-03,0.000000000000000000e+00,5.402855195490267187e-02,8.080684780368155924e-07,1.586090410499813724e-02,6.167847767335216808e-04,0.000000000000000000e+00,4.074780728633535656e-07,2.592532851816785767e-03,1.031168131802368991e-06,1.644920095709230708e-04,2.186929347794849127e-02,1.749123485742410267e-06,6.757416922867917966e-05,1.782168809512998942e-04,6.095181787306007404e-02,3.037190736641227840e-06,1.069929070211757044e-03,8.396070812275941986e-01,0.000000000000000000e+00,2.726547056314173982e-03,4.519010578303957193e-03,4.269573865703462073e-04,6.200311882118350604e-04,1.674757359621213693e-04,1.039021209916946505e-06,2.556119235282462167e-05,0.000000000000000000e+00,6.011160765210247147e-06,9.176963073938408067e-06,4.554843383030413029e-02,1.903904816299862576e-06,7.534935740455760925e-05,4.768715076108268752e-05
